trial_number,batch_size,dropout,ensemble_method,heads,hidden_dim,lr,num_layers,pooling,use_self_loops,weight_decay,val_accuracy,test_accuracy,state
1111,64,0.5950051988576494,transform,4,256,0.0019186833886020794,2,mean,True,0.0005147236202674509,0.8709677419354839,0.8054298642533937,COMPLETE
1112,64,0.5896087374237486,transform,4,256,0.0025580549700980424,2,mean,True,0.0001712471532702925,0.9032258064516129,0.8099547511312217,COMPLETE
1113,64,0.5782141953083442,transform,8,64,0.0016841953419918575,2,mean,True,0.00023340646627316238,0.9032258064516129,0.8416289592760181,COMPLETE
1114,64,0.5852031947419,transform,4,256,0.0029369695057197298,2,mean,True,0.0005955421808351208,0.9032258064516129,0.8009049773755657,COMPLETE
1115,64,0.6047889862389246,voting,4,256,0.002236481622108048,2,mean,True,0.0006666051961151808,0.8709677419354839,0.8144796380090498,COMPLETE
1116,64,0.5976229385337193,transform,8,128,0.002696344493168321,1,mean,True,0.0007588922898974313,0.8387096774193549,0.8280542986425339,COMPLETE
1117,64,0.5924399953807515,transform,4,256,0.007133799046981058,2,mean,True,0.0009980251928412998,0.9354838709677419,0.7285067873303167,COMPLETE
1118,64,0.5816473465973734,transform,4,256,0.003542237307855808,3,mean,True,0.00035863303656553263,0.9032258064516129,0.8416289592760181,COMPLETE
1119,32,0.5872295532211729,transform,8,256,0.003122552315490294,2,mean,True,0.000421191668711343,0.9354838709677419,0.8235294117647058,COMPLETE
1120,64,0.5757179294356197,transform,4,64,0.002442254868028025,2,mean,True,0.0005634265539680654,0.9032258064516129,0.8190045248868778,COMPLETE
1121,64,0.5916852953008854,transform,4,256,0.002069557466628694,2,mean,True,0.00020968096446784693,0.9032258064516129,0.8371040723981901,COMPLETE
1122,128,0.5999834697254672,transform,8,256,0.0029752942241249394,3,mean,True,0.0006325070373876054,0.8709677419354839,0.8054298642533937,COMPLETE
1123,64,0.6115360975927633,transform,4,256,0.004467483318851404,2,mean,True,0.0008606599262828488,0.9354838709677419,0.8371040723981901,COMPLETE
1124,64,0.5808057616154089,concat,4,128,0.005697003029175699,2,mean,True,0.00015412871886854142,0.8709677419354839,0.8054298642533937,COMPLETE
1125,64,0.621783580810032,transform,8,256,0.002700621504128144,2,mean,True,0.0006933370748420484,0.9032258064516129,0.8235294117647058,COMPLETE
1126,64,0.5863290471909519,transform,4,256,0.0033027657762879766,2,mean,True,0.0005132249232845232,0.9032258064516129,0.7737556561085973,COMPLETE
1127,32,0.5954142538677921,transform,4,64,0.0022237981895418457,2,mean,True,0.0007405871683529834,0.9354838709677419,0.8371040723981901,COMPLETE
1128,64,0.5393219746275263,transform,8,256,0.0024303880173704552,2,max,True,0.00029206597569434844,0.8387096774193549,0.7737556561085973,COMPLETE
1129,64,0.5894966753338289,transform,4,256,0.00280650527053694,2,mean,True,0.0005898930639156815,0.9032258064516129,0.7828054298642534,COMPLETE
1130,64,0.5718094106008745,transform,4,256,0.0018709398589722601,2,mean,True,0.00064913129413576,0.9354838709677419,0.8416289592760181,COMPLETE
1131,64,0.5827041457494561,transform,8,256,0.002567493159008465,3,mean,True,0.00080836895299079,0.9032258064516129,0.8190045248868778,COMPLETE
1132,64,0.6025531956710137,transform,4,64,0.003942864418011724,2,mean,True,0.0006957409565514738,0.9032258064516129,0.8054298642533937,COMPLETE
1133,64,0.6074823034617188,transform,4,256,0.003062653377656989,2,mean,True,0.0005524465875193506,0.9032258064516129,0.7420814479638009,COMPLETE
1134,128,0.5768183061712401,transform,8,128,0.008746169856807635,2,mean,True,0.0006324659275032484,0.9032258064516129,0.8461538461538461,COMPLETE
1135,64,0.5927839289302087,transform,4,256,0.003518682463274853,2,mean,True,0.00046924710106480757,0.9032258064516129,0.7963800904977375,COMPLETE
1136,32,0.5661732834277471,transform,4,256,0.0021081000744252367,3,mean,True,0.0002620397100038572,0.9354838709677419,0.7692307692307693,COMPLETE
1137,64,0.5975000010100517,transform,8,256,0.002805705348307963,2,mean,True,0.0007517790546698923,0.8709677419354839,0.8235294117647058,COMPLETE
1138,64,0.5849942607459093,voting,4,256,0.002347369376102619,2,mean,True,0.0008575966767824342,0.8709677419354839,0.7828054298642534,COMPLETE
1139,64,0.5313779116478592,transform,4,64,0.00320579004836165,2,mean,True,0.00012980301999462616,0.8387096774193549,0.7601809954751131,COMPLETE
1140,64,0.588764683406523,transform,8,256,0.0025602114943759024,2,mean,True,0.000223792659398646,0.9032258064516129,0.8099547511312217,COMPLETE
1141,64,0.5808185750100812,transform,4,256,0.002895340991452876,2,mean,True,0.00010880814901287896,0.9032258064516129,0.8371040723981901,COMPLETE
1142,64,0.5935536173575773,average,8,128,0.002224451065272635,3,mean,True,0.0005805648922015764,0.8709677419354839,0.8416289592760181,COMPLETE
1143,64,0.5740815185234492,transform,4,256,0.0036402834262628443,2,mean,True,0.0007056287782287378,0.9032258064516129,0.832579185520362,COMPLETE
1144,32,0.5855885066029789,transform,4,256,0.0025736996188014173,2,mean,True,0.0006312453871789048,0.9032258064516129,0.8280542986425339,COMPLETE
1145,64,0.5894625802748259,transform,8,256,0.0031705171963464017,2,mean,True,0.0007872716398153018,0.9032258064516129,0.7918552036199095,COMPLETE
1146,64,0.5973814972193586,transform,4,64,0.001961185634089145,3,mean,True,0.0005259547356077181,0.9032258064516129,0.8371040723981901,COMPLETE
1147,128,0.6017852532892587,transform,4,256,0.002821033146623126,2,mean,True,0.000241815990109118,0.9032258064516129,0.8054298642533937,COMPLETE
1148,64,0.5835582656387951,transform,8,256,0.0024043498733438765,2,mean,True,0.00018476218979283755,0.8709677419354839,0.8371040723981901,COMPLETE
1149,64,0.5786367243523027,concat,4,256,0.0017193583349634596,2,max,True,0.0008981317847221298,0.8709677419354839,0.8371040723981901,COMPLETE
1150,64,0.5927860479494582,transform,4,256,0.007814869944658062,2,mean,True,0.0006841162654044495,0.8709677419354839,0.8144796380090498,COMPLETE
1151,64,0.6059449667642773,transform,8,128,0.004972136444081018,2,mean,True,0.0006164749162012701,0.9032258064516129,0.8280542986425339,COMPLETE
1152,64,0.5159981359287462,transform,4,256,0.0033005902042718316,2,mean,True,0.0007473923840274642,0.8709677419354839,0.8190045248868778,COMPLETE
1153,32,0.5881525413378847,transform,4,64,0.0020709309961433444,2,mean,True,0.0005728746395671907,0.9032258064516129,0.832579185520362,COMPLETE
1154,64,0.596177316073201,transform,8,256,0.006741008530694347,2,mean,True,0.0002831554639390549,0.8709677419354839,0.8190045248868778,COMPLETE
1155,64,0.5796612429557636,transform,4,256,0.002683863763932605,3,mean,True,0.0004933443966402359,0.9032258064516129,0.7918552036199095,COMPLETE
1156,64,0.5598280912095452,transform,4,256,0.002990684377876941,2,mean,True,0.0008135032315026416,0.9032258064516129,0.7918552036199095,COMPLETE
1157,64,0.6159009035088258,transform,8,256,0.0023248232891672042,2,mean,True,0.0006682847916667289,0.9032258064516129,0.8190045248868778,COMPLETE
1158,64,0.5906959097325096,transform,4,256,0.0025342598644600618,2,mean,True,0.0009345522709509421,0.9032258064516129,0.8280542986425339,COMPLETE
1159,128,0.611664208063149,transform,4,128,0.004213278271991423,2,mean,True,0.00020946654802228383,0.9354838709677419,0.8371040723981901,COMPLETE
1160,64,0.5845778748434919,transform,8,64,0.0029125930487757202,2,mean,True,0.0007192531612943124,0.8709677419354839,0.8144796380090498,COMPLETE
1161,64,0.5999859162521138,transform,4,256,0.0036820413072890822,3,mean,True,0.0006155476108286338,0.8709677419354839,0.8235294117647058,COMPLETE
1162,32,0.569422661536919,transform,4,256,0.0021813681019431648,2,mean,True,0.00043636704284782013,0.9032258064516129,0.8144796380090498,COMPLETE
1163,64,0.6210569343067182,voting,8,256,0.00611725099949374,2,mean,True,0.0005478404293831222,0.8709677419354839,0.8054298642533937,COMPLETE
1164,64,0.5752238395292045,transform,4,256,0.002697175051262397,2,mean,True,0.000810275969189169,0.9032258064516129,0.8371040723981901,COMPLETE
1165,64,0.5943700984358379,transform,4,256,0.003272167947613325,2,mean,True,0.0006593064411053873,0.9032258064516129,0.8371040723981901,COMPLETE
1166,64,0.5884739660096142,transform,8,64,0.002393071631648886,3,mean,True,0.0007390677892977363,0.9032258064516129,0.8280542986425339,COMPLETE
1167,64,0.5820219877785284,average,4,256,0.009142943880333314,2,mean,True,0.0005872271741594767,0.8709677419354839,0.8280542986425339,COMPLETE
1168,64,0.5854734625607506,transform,4,128,0.0029825409045030338,2,mean,True,0.0002547094332678526,0.8709677419354839,0.832579185520362,COMPLETE
1169,64,0.5981539201137901,transform,8,256,0.001986563923240456,2,mean,True,0.0006845530288776038,0.8709677419354839,0.832579185520362,COMPLETE
1170,32,0.5452709813537967,transform,4,256,0.002749932510363677,2,max,True,0.00031032129196565436,0.8387096774193549,0.7692307692307693,COMPLETE
1171,64,0.6036413396547715,transform,4,256,0.0033945982372246023,2,mean,True,0.0005308017798158469,0.8709677419354839,0.7420814479638009,COMPLETE
1172,128,0.5916814348887125,transform,8,256,0.002544145643842596,2,mean,True,0.0008799831914651949,0.8709677419354839,0.746606334841629,COMPLETE
1173,64,0.5788937699072717,concat,4,64,0.002222403358195362,2,mean,True,0.0006156788564360439,0.8387096774193549,0.8371040723981901,COMPLETE
1174,64,0.5865355140370265,transform,4,256,0.003903039942027228,3,mean,True,0.0009990509047849926,0.9032258064516129,0.7963800904977375,COMPLETE
1175,64,0.5730679151419531,transform,8,256,0.001497716065888392,2,mean,True,0.0007721988232719325,0.8709677419354839,0.8235294117647058,COMPLETE
1176,64,0.5919007008310059,transform,4,256,0.001818839479674359,2,mean,True,0.0004998949771599751,0.9354838709677419,0.832579185520362,COMPLETE
1177,64,0.5960511883987543,transform,4,128,0.0031736721710459576,2,mean,True,0.0002308904190664344,0.8709677419354839,0.8416289592760181,COMPLETE
1178,64,0.6086686626627968,transform,8,256,0.0028234003920893772,1,mean,True,0.0006586041023479506,0.8709677419354839,0.8371040723981901,COMPLETE
1179,32,0.6276221810207829,transform,4,256,0.002438952586940409,3,mean,True,0.0007133234910344795,0.8709677419354839,0.8235294117647058,COMPLETE
1180,64,0.582303324959741,transform,4,64,0.0030452023492587993,2,mean,True,0.0008360686533735842,0.8387096774193549,0.8416289592760181,COMPLETE
1181,64,0.5762606921516724,transform,8,256,0.002616017415725612,2,mean,True,0.0005706279096883838,0.9032258064516129,0.8416289592760181,COMPLETE
1182,64,0.58787107748293,transform,4,256,0.0035306733272018366,2,mean,True,0.0006351110387485179,0.9032258064516129,0.8280542986425339,COMPLETE
1183,64,0.6010578816461905,transform,4,256,0.002136042561530873,2,mean,True,0.0002722603562141512,0.9354838709677419,0.8371040723981901,COMPLETE
1184,128,0.5914323976214588,transform,8,256,0.0023471016612824753,2,mean,True,0.00014372295193195827,0.9032258064516129,0.8009049773755657,COMPLETE
1185,64,0.5825314589118555,transform,4,128,0.004527818433526748,2,mean,True,0.0007369404337527234,0.9354838709677419,0.7873303167420814,COMPLETE
1186,64,0.5960933269303372,transform,4,256,0.00829473054619002,2,mean,True,0.00019858244757625844,0.8709677419354839,0.7647058823529411,COMPLETE
1187,64,0.5771134617298714,transform,8,64,0.0028054918509465856,3,mean,True,0.0005517395801730986,0.8709677419354839,0.8144796380090498,COMPLETE
1188,32,0.5867965499321004,voting,4,256,0.007352053616269836,2,mean,True,0.0007888615760189704,0.8709677419354839,0.8144796380090498,COMPLETE
1189,64,0.6040630428348627,transform,4,256,0.0031332966105554034,2,mean,True,0.0004514730094202909,0.9032258064516129,0.8144796380090498,COMPLETE
1190,64,0.5936660060519428,average,8,256,0.002555031104614955,2,mean,True,0.0006050504468281874,0.8709677419354839,0.8144796380090498,COMPLETE
1191,64,0.5796067593087403,transform,4,256,0.0019034997625996522,2,max,True,0.0006831039686825497,0.8387096774193549,0.7194570135746606,COMPLETE
1192,64,0.6191004924565421,transform,4,256,0.0029594508381260614,3,mean,True,0.00037074514840118865,0.9032258064516129,0.8371040723981901,COMPLETE
1193,64,0.5894785840534477,transform,8,64,0.005309489277591151,2,mean,True,0.0009248348548273109,0.8709677419354839,0.8144796380090498,COMPLETE
1194,64,0.6148453566606706,transform,4,256,0.0022408209724062624,2,mean,True,0.000647659459953274,0.8709677419354839,0.8461538461538461,COMPLETE
1195,64,0.5995068483102725,transform,4,128,0.002637854758458959,2,mean,True,0.0005025356058884219,0.9032258064516129,0.8280542986425339,COMPLETE
1196,32,0.5882949762267689,transform,8,256,0.0034562407027328274,2,mean,True,0.0003333327883143037,0.9032258064516129,0.8099547511312217,COMPLETE
1197,128,0.5691581442092515,concat,4,256,0.0024004782843323486,2,mean,True,0.0007283975035308822,0.8709677419354839,0.8190045248868778,COMPLETE
1198,64,0.58314376752246,transform,8,256,0.0037930518204830157,2,mean,True,0.00017420843866312828,0.9354838709677419,0.7239819004524887,COMPLETE
1199,64,0.5521814125992697,transform,4,256,0.0028257442474386523,3,mean,True,0.0005856477563745934,0.9032258064516129,0.832579185520362,COMPLETE
1200,64,0.5948509749505624,transform,4,64,0.0021222535430582357,2,mean,True,0.00024254055205501815,0.8387096774193549,0.8235294117647058,COMPLETE
1201,64,0.5852058778157627,transform,8,256,0.0016543254161794794,2,mean,True,0.0007949152531728631,0.9032258064516129,0.8190045248868778,COMPLETE
1202,64,0.5728609096249639,transform,4,256,0.0032029115643812285,2,mean,True,0.00021727395803042857,0.9032258064516129,0.832579185520362,COMPLETE
1203,64,0.6062454477892835,transform,4,128,0.002642558739401338,2,mean,True,0.0006756788728618838,0.9032258064516129,0.8371040723981901,COMPLETE
1204,64,0.5791836481295412,transform,8,256,0.0029291815856306246,2,mean,True,0.0005313787756711387,0.9354838709677419,0.7963800904977375,COMPLETE
1205,32,0.5987220326302144,transform,4,256,0.00016612963435310942,3,mean,True,0.0008396999954086545,0.8387096774193549,0.8190045248868778,COMPLETE
1206,64,0.5912119593686028,transform,4,256,0.0024121805136559085,2,mean,True,0.0006247570760164673,0.8709677419354839,0.8416289592760181,COMPLETE
1207,64,0.6100485661745593,transform,8,64,0.00336953219580989,2,mean,True,0.0007284245711217815,0.9032258064516129,0.7285067873303167,COMPLETE
1208,64,0.5828588676992846,transform,4,256,0.002022394233619775,2,mean,True,0.0002809756178880506,0.9354838709677419,0.8461538461538461,COMPLETE
1209,128,0.5276488960433449,transform,4,256,0.00303338133154523,2,mean,True,0.0004727644306350462,0.8709677419354839,0.8099547511312217,COMPLETE
1210,64,0.5941830922708011,transform,8,256,0.00932130181796475,2,mean,True,0.0005694043921074202,0.8387096774193549,0.7963800904977375,COMPLETE
1211,64,0.6252987390019055,voting,4,128,0.00993962766387452,2,add,True,0.0006593304606336465,0.8709677419354839,0.8054298642533937,COMPLETE
1212,64,0.5871002902012852,transform,4,256,0.0026873464046035956,3,mean,True,0.0007759149046213965,0.9032258064516129,0.7737556561085973,COMPLETE
1213,64,0.576389775709462,transform,8,256,0.004041072577920349,2,mean,True,0.000888732099691785,0.9032258064516129,0.8054298642533937,COMPLETE
1214,64,0.6014324011946361,transform,4,64,0.0022812121384509264,2,max,True,0.00041554575302982753,0.9032258064516129,0.8190045248868778,COMPLETE
1215,64,0.5923143694466835,average,4,256,0.006247982766776965,2,mean,True,0.000602477307161753,0.9032258064516129,0.8371040723981901,COMPLETE
1216,32,0.5852165987873945,transform,8,256,0.0025755613641881055,2,mean,True,0.0007177885514960752,0.8709677419354839,0.8009049773755657,COMPLETE
1217,64,0.5973088373722115,transform,4,256,0.0018225243746282612,3,mean,True,0.0002519478116724639,0.9032258064516129,0.7149321266968326,COMPLETE
1218,64,0.693181650619022,transform,4,256,0.0028884358353690963,2,mean,True,0.0005492451430031296,0.9032258064516129,0.8235294117647058,COMPLETE
1219,64,0.5810045211126337,transform,8,256,0.0034901381678333243,2,mean,True,0.0006475935326479762,0.9354838709677419,0.8144796380090498,COMPLETE
1220,64,0.5218817482544478,transform,4,64,0.0032001111308985553,2,mean,True,0.0007003320781080212,0.9032258064516129,0.8235294117647058,COMPLETE
1221,128,0.5900943017161391,concat,4,128,0.0020597860145166865,2,mean,True,0.0008037041904184383,0.8709677419354839,0.8416289592760181,COMPLETE
1222,64,0.5732160740320871,transform,8,256,0.008088701570944549,2,mean,True,0.0003084861235118701,0.9032258064516129,0.832579185520362,COMPLETE
1223,32,0.5631759776057559,transform,4,256,0.00013754680868416662,3,mean,True,0.00019972559343169708,0.8709677419354839,0.8235294117647058,COMPLETE
1224,64,0.5850794949922921,transform,4,256,0.005608610802873927,2,mean,True,9.314424645073162e-05,0.9354838709677419,0.7963800904977375,COMPLETE
1225,64,0.5894177116630733,transform,8,256,0.0025105512527983497,2,mean,True,0.0006096327318732619,0.9032258064516129,0.8371040723981901,COMPLETE
1226,64,0.579593227256292,transform,4,256,0.002287383163902803,2,mean,True,0.0005337386351454516,0.9032258064516129,0.8280542986425339,COMPLETE
